IssuerID,State,Plan Type,ReportingUnitID,PlanID,OverallRatingValue,MedicalCareRatingValue,MemberExperienceRatingValue,PlanAdministrationRatingValue
30252,FL,HMO,30252-FL-HMO,30252FL0070023,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070025,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070027,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070028,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070031,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070033,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070035,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070036,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070039,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070041,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070044,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070045,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070046,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070053,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070054,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070055,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070056,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070058,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070070,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070074,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070075,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070076,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070078,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070100,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070101,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070102,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0070103,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190003,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190009,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190010,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190011,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190018,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190025,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190028,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190030,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190032,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190033,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0190034,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200003,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200009,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200010,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200011,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200022,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200029,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200032,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200034,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200036,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200037,3.0,3.0,,3.0
30252,FL,HMO,30252-FL-HMO,30252FL0200038,3.0,3.0,,3.0
30252,FL,POS,30252-FL-POS,30252FL0140002,,,,
30252,FL,POS,30252-FL-POS,30252FL0140003,,,,
30252,FL,POS,30252-FL-POS,30252FL0140004,,,,
30252,FL,POS,30252-FL-POS,30252FL0140005,,,,
30252,FL,POS,30252-FL-POS,30252FL0140006,,,,
30252,FL,POS,30252-FL-POS,30252FL0140007,,,,
30252,FL,POS,30252-FL-POS,30252FL0140008,,,,
30252,FL,POS,30252-FL-POS,30252FL0140009,,,,
30252,FL,POS,30252-FL-POS,30252FL0140010,,,,
30252,FL,POS,30252-FL-POS,30252FL0140015,,,,
30252,FL,POS,30252-FL-POS,30252FL0140017,,,,
30252,FL,POS,30252-FL-POS,30252FL0140018,,,,
30252,FL,POS,30252-FL-POS,30252FL0140020,,,,
30252,FL,POS,30252-FL-POS,30252FL0140021,,,,
30252,FL,POS,30252-FL-POS,30252FL0140023,,,,
30252,FL,POS,30252-FL-POS,30252FL0140025,,,,
30252,FL,POS,30252-FL-POS,30252FL0140026,,,,
30252,FL,POS,30252-FL-POS,30252FL0140027,,,,
30252,FL,POS,30252-FL-POS,30252FL0140028,,,,
30252,FL,POS,30252-FL-POS,30252FL0140029,,,,
30252,FL,POS,30252-FL-POS,30252FL0140031,,,,
30252,FL,POS,30252-FL-POS,30252FL0140032,,,,
30252,FL,POS,30252-FL-POS,30252FL0140033,,,,
30252,FL,POS,30252-FL-POS,30252FL0140034,,,,
30751,MT,POS,30751-MT-POS,30751MT0670001,,,,
30751,MT,POS,30751-MT-POS,30751MT0670002,,,,
30751,MT,POS,30751-MT-POS,30751MT0670003,,,,
30751,MT,POS,30751-MT-POS,30751MT0670006,,,,
30751,MT,POS,30751-MT-POS,30751MT0670007,,,,
30751,MT,POS,30751-MT-POS,30751MT0670008,,,,
30751,MT,POS,30751-MT-POS,30751MT0670009,,,,
30751,MT,POS,30751-MT-POS,30751MT0670012,,,,
30751,MT,POS,30751-MT-POS,30751MT0670013,,,,
30751,MT,POS,30751-MT-POS,30751MT0670016,,,,
30751,MT,POS,30751-MT-POS,30751MT0670017,,,,
30751,MT,POS,30751-MT-POS,30751MT0670018,,,,
30751,MT,POS,30751-MT-POS,30751MT0670019,,,,
30751,MT,POS,30751-MT-POS,30751MT0670020,,,,
30751,MT,POS,30751-MT-POS,30751MT0670021,,,,
30751,MT,POS,30751-MT-POS,30751MT0670022,,,,
30751,MT,POS,30751-MT-POS,30751MT0670023,,,,
30751,MT,POS,30751-MT-POS,30751MT0670024,,,,
30751,MT,POS,30751-MT-POS,30751MT0670025,,,,
30751,MT,POS,30751-MT-POS,30751MT0670028,,,,
30751,MT,POS,30751-MT-POS,30751MT0670029,,,,
30751,MT,POS,30751-MT-POS,30751MT0670030,,,,
30751,MT,POS,30751-MT-POS,30751MT0670031,,,,
30751,MT,POS,30751-MT-POS,30751MT0670032,,,,
30751,MT,POS,30751-MT-POS,30751MT0670033,,,,
30751,MT,POS,30751-MT-POS,30751MT0670034,,,,
30751,MT,POS,30751-MT-POS,30751MT0670035,,,,
30751,MT,PPO,30751-MT-PPO,30751MT0550038,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550039,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550040,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550041,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550042,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550043,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550044,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550045,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550046,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550047,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550048,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550049,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550050,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550051,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550052,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550053,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550054,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550055,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550056,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550057,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550061,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550071,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550072,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550073,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550086,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550087,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550089,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550090,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550092,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550093,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550094,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550095,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550096,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550097,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550100,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550101,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550102,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550103,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550104,3.0,2.0,5.0,4.0
30751,MT,PPO,30751-MT-PPO,30751MT0550105,3.0,2.0,5.0,4.0
31195,SD,HMO,31195-SD-HMO,31195SD0080007,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080008,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080009,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080015,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080016,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080018,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080026,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080027,5.0,4.0,5.0,5.0
31195,SD,HMO,31195-SD-HMO,31195SD0080028,5.0,4.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110001,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110003,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110005,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110006,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110007,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110009,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110016,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110017,4.0,3.0,5.0,5.0
31195,SD,PPO,31195-SD-PPO,31195SD0110018,4.0,3.0,5.0,5.0
31274,WV,PPO,31274-WV-PPO,31274WV0560001,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0560003,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0560005,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0560006,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0560007,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0560008,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0560009,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0560010,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0570001,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0570003,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0570004,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0580001,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0580002,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0590002,,,,
31274,WV,PPO,31274-WV-PPO,31274WV0600002,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0010010,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0010020,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0010030,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0010050,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0020010,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0020011,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0020020,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0020021,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0020030,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0020031,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0030010,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0030011,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0030020,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0030021,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0030030,,,,
31981,OH,HMO,31981-OH-HMO,31981OH0030031,,,,
32225,MT,PPO,32225-MT-PPO,32225MT0060004,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0060006,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0060008,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0060009,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0060010,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0070004,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0070005,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0070006,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0070010,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0070011,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0070012,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0090001,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0090004,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0090005,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0090006,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0090010,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0090011,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0090012,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0140001,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0140002,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0140003,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0140004,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0140005,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0140006,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0150004,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0150005,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0150006,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0160001,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0160002,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0160003,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0160004,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0160005,3.0,2.0,5.0,5.0
32225,MT,PPO,32225-MT-PPO,32225MT0160006,3.0,2.0,5.0,5.0
32355,IL,HMO,32355-IL-HMO,32355IL0010001,,,,4.0
32355,IL,HMO,32355-IL-HMO,32355IL0010002,,,,4.0
32355,IL,HMO,32355-IL-HMO,32355IL0010009,,,,4.0
32355,IL,HMO,32355-IL-HMO,32355IL0010010,,,,4.0
32355,IL,HMO,32355-IL-HMO,32355IL0010011,,,,4.0
32355,IL,HMO,32355-IL-HMO,32355IL0020001,,,,4.0
32355,IL,HMO,32355-IL-HMO,32355IL0020002,,,,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950002,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950008,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950013,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950015,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950016,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950017,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950021,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950022,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950023,3.0,2.0,5.0,4.0
32753,MO,EPO,32753-MO-EPO,32753MO0950051,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460548,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460552,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460553,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460554,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460555,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460556,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460557,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460558,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460559,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460560,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460561,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460562,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460563,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460564,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460565,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460566,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460567,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460568,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460569,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460571,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460572,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460573,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460574,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460575,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460576,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460577,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460578,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460655,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460656,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460657,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460658,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460659,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460660,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460661,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460662,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460663,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460664,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460665,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460666,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460667,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460668,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460669,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460671,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460672,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460673,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460674,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460675,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460676,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460677,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460678,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460680,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460681,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460682,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460683,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460684,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460685,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460686,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460687,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460688,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460689,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460690,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460691,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460692,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460693,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460694,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460696,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460697,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460698,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460699,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460700,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460701,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460702,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460703,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460705,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460706,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460707,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460708,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460709,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460710,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460711,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460712,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460713,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460714,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460715,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460716,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460717,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460718,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460719,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460721,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460722,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460723,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460724,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460725,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460726,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460727,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460728,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460782,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460783,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460787,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460792,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460793,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460794,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460795,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460797,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460799,3.0,2.0,5.0,4.0
33602,TX,HMO,33602-TX-HMO,33602TX0460801,3.0,2.0,5.0,4.0
